"logFC","logCPM","F","PValue","Gene","padj","abs_logFC"
5.56370085343626,-0.344236073418013,27.3893887565647,6.41549320214321e-05,"ENSG00000169688.11",0.00239271165218266,5.56370085343626
5.15451685940037,0.00511160773377985,36.2175821615557,8.14873478722465e-06,"ENSG00000006047.13",0.000453039286213962,5.15451685940037
4.91186611051731,8.16055127689441,7726.58357198183,1.47045502812246e-26,"ENSG00000187193.9",1.31620429567241e-22,4.91186611051731
4.19882448112851,8.72124400834177,12582.7689203023,1.35246299475705e-28,"ENSG00000170385.10",2.42117925321406e-24,4.19882448112851
3.68542955205253,-0.264555353349181,228.577406914139,3.82897100456855e-12,"ENSG00000122877.16",1.63205330770919e-09,3.68542955205253
3.45535290136725,-0.0556509073605827,85.2148078383441,1.66222106158624e-08,"ENSG00000233929.1",2.30675049957494e-06,3.45535290136725
3.25960962329364,6.8061744538976,3365.17441070724,4.28480213962216e-23,"ENSG00000198417.7",2.55688426345053e-19,3.25960962329364
3.17506714070754,2.18211230642784,270.311501692495,8.50459055588374e-13,"ENSG00000125144.14",4.47791706268914e-10,3.17506714070754
3.1148447868548,-0.383998873298002,12.8091147609125,0.00196717892959231,"ENSG00000257103.9",0.0313592495080691,3.1148447868548
2.98304305529352,4.95999104687401,1241.88507598031,5.80338184004913e-19,"ENSG00000143333.7",2.0771914961955e-15,2.98304305529352
2.87284184299924,-2.55557127976555,13.1791183601754,0.00174919172413552,"ENSG00000286380.1",0.029048265533835,2.87284184299924
2.81502362325954,2.0072633924375,267.160751942571,9.45312461582679e-13,"ENSG00000108551.5",4.70082880201475e-10,2.81502362325954
2.75930461712785,0.846985610683165,11.9960760847235,0.00256046765883437,"ENSG00000215859.9",0.0379135583361894,2.75930461712785
2.63824037060165,0.301365652057184,150.877683132618,1.46014562367614e-10,"ENSG00000118523.6",3.68162351479582e-08,2.63824037060165
2.48579212709907,-0.459912064561409,10.9693592367631,0.00361310478743078,"ENSG00000170889.14",0.0481214879524732,2.48579212709907
2.44672645816938,-2.3120230126296,25.6597004212216,6.5945300520744e-05,"ENSG00000057657.17",0.00243412942252033,2.44672645816938
2.37086673366278,-2.31143850978492,11.2115984491284,0.00332711204245584,"ENSG00000116741.8",0.0455873124472749,2.37086673366278
2.26539736817053,1.18539432069697,57.5114601030589,3.35725946678082e-07,"ENSG00000232803.1",3.28424365979837e-05,2.26539736817053
2.12609073769962,0.224992718979471,115.477597836581,1.40257173054376e-09,"ENSG00000119508.18",2.67115309789303e-07,2.12609073769962
2.09045881156048,4.88112015574393,112.143258545827,1.78885926113883e-09,"ENSG00000120738.8",3.23476348413205e-07,2.09045881156048
2.03579654072031,-2.0488909066507,13.9274524145101,0.00138566100462026,"ENSG00000184357.5",0.0245074597582111,2.03579654072031
1.91616199800276,0.226773950914942,30.7868080101874,2.25541329394497e-05,"ENSG00000232445.2",0.00105421432867371,1.91616199800276
1.88269273425855,-1.19638281151992,41.1446914400067,3.52465138316031e-06,"ENSG00000184270.6",0.000230285799493926,1.88269273425855
1.80045207325185,-1.3367200675835,13.2252430580473,0.00172395207073724,"ENSG00000134058.12",0.0288162371338358,1.80045207325185
1.79427048710984,6.33502455543287,1218.29743360392,6.9618751967227e-19,"ENSG00000173334.4",2.0771914961955e-15,1.79427048710984
1.77845751932794,4.41371907002371,989.287953192728,5.00609763218024e-18,"ENSG00000259820.1",1.20067559033165e-14,1.77845751932794
1.73651781279815,0.0187891321009899,102.735974937587,3.68055657095992e-09,"ENSG00000218281.1",5.93597511111031e-07,1.73651781279815
1.71515511080372,3.58733303358001,379.278661973362,3.88744589237465e-14,"ENSG00000123358.20",3.34923426454602e-11,1.71515511080372
1.70244909216529,-2.32836496743207,18.1208247940266,0.0004148696096923,"ENSG00000165507.9",0.00991588217985521,1.70244909216529
1.6912547239001,1.76765181097972,123.494724765697,8.0042467939342e-10,"ENSG00000064300.9",1.592133623389e-07,1.6912547239001
1.68159239906201,-1.08926488588252,30.5912606934871,2.34457251862367e-05,"ENSG00000197123.9",0.00108225555426118,1.68159239906201
1.68040582883359,-1.98345805182168,16.646477921695,0.000622793757872451,"ENSG00000257135.7",0.0135966510407715,1.68040582883359
1.650512821493,6.04017230605544,1692.37660612366,3.0556604431346e-20,"ENSG00000114315.4",1.36756083132489e-16,1.650512821493
1.6478243681284,-0.296026064750777,49.6972055893224,9.60374402387456e-07,"ENSG00000283064.1",7.74442457276587e-05,1.6478243681284
1.58044028448871,3.34381811433436,113.799797838547,1.58399414871775e-09,"ENSG00000141622.14",2.95381908857761e-07,1.58044028448871
1.57209598703521,1.30137611395895,97.1678616554058,5.79546510575159e-09,"ENSG00000215417.13",9.10091371255833e-07,1.57209598703521
1.57201604323414,-1.89666372512308,16.2358168549542,0.0006996805911901,"ENSG00000172404.5",0.0149115261231966,1.57201604323414
1.55892413591103,-2.42880290659562,12.5861849150563,0.00211300004553131,"ENSG00000232187.1",0.0330077895419735,1.55892413591103
1.54886094467992,-1.13167845113814,28.107159193264,3.89194529748163e-05,"ENSG00000168298.7",0.00159801845677789,1.54886094467992
1.52034600778858,0.351303855821421,60.2048825925391,2.39647561846748e-07,"ENSG00000277157.2",2.43372162183683e-05,1.52034600778858
1.49139533906776,2.01326249424039,225.304107590325,4.35435036082918e-12,"ENSG00000124575.7",1.73967868114769e-09,1.49139533906776
1.47132438962214,-1.78158323992443,16.9513201709192,0.000571773208873258,"ENSG00000235865.2",0.0127788813798365,1.47132438962214
1.46998871376515,-0.0786953779334259,53.5188665149057,5.66174591866772e-07,"ENSG00000225684.4",5.01765224930641e-05,1.46998871376515
1.42147958417863,-1.38596725321222,26.2749368631671,5.7597251523182e-05,"ENSG00000276368.2",0.00218454660332204,1.42147958417863
1.41643580919778,-1.50882848681671,14.1714473596382,0.00128593913028792,"ENSG00000019186.10",0.0232299518773101,1.41643580919778
1.40192725059861,1.82283027346622,132.642831437778,4.3818785110987e-10,"ENSG00000282988.2",9.80554863821112e-08,1.40192725059861
1.39580671747592,0.167494566841896,36.9431685560953,7.16871235022293e-06,"ENSG00000261026.1",0.000412673298380792,1.39580671747592
1.3904404096506,-2.21886904892404,13.130468387385,0.00177625880365153,"ENSG00000259727.1",0.0293797346885396,1.3904404096506
1.38997447611512,8.85386691075456,706.350850004356,1.19793223555051e-16,"ENSG00000125148.7",1.64964483698655e-13,1.38997447611512
1.37852325110647,-1.72686079781278,13.5523522874379,0.00155613897046164,"ENSG00000059804.16",0.0265820609248133,1.37852325110647
1.37827107586185,-0.355802653561704,31.2235718286321,2.06949808960197e-05,"ENSG00000117228.11",0.000990592374333006,1.37827107586185
1.32619665273238,-0.725698868801256,17.0329695949018,0.000558906828824244,"ENSG00000122863.6",0.0125855975466813,1.32619665273238
1.25953103427461,1.18077667416728,76.2160389964118,3.99612211150316e-08,"ENSG00000124216.4",4.97780035787901e-06,1.25953103427461
1.24650906655936,-1.57471297831102,13.0724025023156,0.00180917529444423,"ENSG00000269925.1",0.0297136294689364,1.24650906655936
1.24072893666717,2.337385201672,125.506106686219,6.98824889398423e-10,"ENSG00000260597.1",1.45469339186169e-07,1.24072893666717
1.24040414969522,2.42567139494874,260.948551027328,1.16848220947508e-12,"ENSG00000197837.3",5.50478118790074e-10,1.24040414969522
1.23058862702052,-1.75949408571294,14.0961436572973,0.00131583938949149,"ENSG00000227527.2",0.0236507597898359,1.23058862702052
1.2234375062664,1.50383418101488,73.9347335005381,5.05829576640778e-08,"ENSG00000187678.10",5.95747439541001e-06,1.2234375062664
1.21951547754983,-0.418485017515462,25.0712162133308,7.51984859775203e-05,"ENSG00000138311.18",0.00268167987244934,1.21951547754983
1.2133902487631,3.53194976019069,409.655145592927,1.91277709861677e-14,"ENSG00000261324.2",1.90236308996875e-11,1.2133902487631
1.20705361067516,4.9165797480066,750.380056456466,6.78702031670478e-17,"ENSG00000120129.6",1.10455670645135e-13,1.20705361067516
1.20133138292002,1.70724939333503,52.580240201805,6.42914828333653e-07,"ENSG00000139318.8",5.56012621102853e-05,1.20133138292002
1.19642783664028,1.22286636223232,71.2957448754855,6.69329159370798e-08,"ENSG00000235027.1",7.58375355130128e-06,1.19642783664028
1.19462873618912,-0.93969230602721,21.1361751450145,0.000190292910266868,"ENSG00000287580.1",0.0055212701452147,1.19462873618912
1.17845627613359,0.684301610767498,47.1741839241981,1.38418757320221e-06,"ENSG00000183153.7",0.000106350755087836,1.17845627613359
1.16607416796274,-0.838289175049525,20.0482742172678,0.000250214554732474,"ENSG00000183598.4",0.00677613957810172,1.16607416796274
1.14852618352803,2.8102774282625,204.783175233967,1.01646011494792e-11,"ENSG00000143507.18",3.49935941880725e-09,1.14852618352803
1.14763443125259,3.07359381483121,274.779718412984,7.33469354791274e-13,"ENSG00000277224.2",3.97896011802224e-10,1.14763443125259
1.14189108547821,-1.93340246561084,11.0187211362954,0.00355267650151479,"ENSG00000204949.9",0.0476761729611078,1.14189108547821
1.14128930932352,2.23147667671386,175.859447988956,3.87340286261959e-11,"ENSG00000274290.3",1.13674849256747e-08,1.14128930932352
1.13636074609745,3.02254123178478,203.385049578211,1.07992588182578e-11,"ENSG00000198342.10",3.64770436536699e-09,1.13636074609745
1.12901474280736,0.804060270358254,33.236495432694,1.40577951980097e-05,"ENSG00000275993.3",0.000719036141813627,1.12901474280736
1.1212880403874,-0.0860424328175171,32.4517154090683,1.63149395057457e-05,"ENSG00000125740.14",0.000819545990089359,1.1212880403874
1.11778119370689,2.953822661199,285.905005263931,5.12292489889175e-13,"ENSG00000125968.9",3.04740146978525e-10,1.11778119370689
1.10966610591619,-1.48201775251512,11.1126425165407,0.00344078057510424,"ENSG00000238273.3",0.0467350939723188,1.10966610591619
1.10008965195309,-1.33643493313302,12.0230090049862,0.00253788982998055,"ENSG00000148926.10",0.037829561812083,1.10008965195309
1.09396891177747,-0.481685614970806,14.6293266018749,0.00111958893836106,"ENSG00000277775.2",0.0209873101304081,1.09396891177747
1.09158552624017,-1.8151792502162,12.0197392693914,0.00254061900354478,"ENSG00000269420.5",0.0378362602389016,1.09158552624017
1.08671871619056,2.59544113675924,133.9891296434,4.02252573652535e-10,"ENSG00000185022.12",9.11534882725023e-08,1.08671871619056
1.07735358507823,7.20139183555139,713.540317005014,1.08926317960139e-16,"ENSG00000136997.21",1.62499912010201e-13,1.07735358507823
1.07720394734502,0.916538360296349,46.4862223472695,1.53304824035124e-06,"ENSG00000286522.2",0.000114831086187313,1.07720394734502
1.02619571182275,7.50430964461398,776.388152326925,4.92582499341378e-17,"ENSG00000113369.9",8.81821190320935e-14,1.02619571182275
1.02546638280088,5.69488737431928,362.438717744336,5.89816661650753e-14,"ENSG00000179388.9",4.79949903494172e-11,1.02546638280088
1.02329970000831,2.10984225814021,114.532375306663,1.50177509076645e-09,"ENSG00000179082.3",2.829976597358e-07,1.02329970000831
1.01752775589337,2.52945304368421,123.818160135913,7.8304106403852e-10,"ENSG00000217275.2",1.57505630656377e-07,1.01752775589337
1.00939712954365,3.94943462407699,225.196024641968,4.37300528721071e-12,"ENSG00000120875.9",1.73967868114769e-09,1.00939712954365
1.00656105456513,-0.786946637055847,19.1285627172046,0.00031740401891282,"ENSG00000255120.5",0.00804839482518031,1.00656105456513
1.00181392550259,-1.2409965763861,10.9583542633719,0.00362673238962067,"ENSG00000168389.18",0.0482360796723546,1.00181392550259
0.994405237273531,0.21613212229797,27.7270928157499,4.21603957063541e-05,"ENSG00000254632.2",0.0016998995584125,0.994405237273531
0.986983142958847,7.09058418715056,554.959846888839,1.14497473344223e-15,"ENSG00000177606.8",1.36648917853885e-12,0.986983142958847
0.983410673838193,0.270496420326541,23.7368993012743,0.00010198215568945,"ENSG00000128917.8",0.00340612789394131,0.983410673838193
0.980809987488791,-1.42002697465881,11.5534517322899,0.00296542702772272,"ENSG00000198515.16",0.0419992679195349,0.980809987488791
0.969252511213408,8.39621466016052,941.450879367681,7.99800037796485e-18,"ENSG00000159176.14",1.59089114184807e-14,0.969252511213408
0.968117133609652,-1.02855688934216,11.5770340009427,0.00294213891198972,"ENSG00000241111.1",0.0418017228590793,0.968117133609652
0.949542355127492,4.14043645045556,296.138829576916,3.72475375624076e-13,"ENSG00000203814.6",2.3814479194365e-10,0.949542355127492
0.946526613681406,5.00867835156053,420.292402730799,1.50992357154411e-14,"ENSG00000273802.2",1.68941573611142e-11,0.946526613681406
0.935104787712003,6.16965065026688,284.970452102516,5.27703304453931e-13,"ENSG00000261150.3",3.04740146978525e-10,0.935104787712003
0.934219173062772,-1.23404352027163,11.9185119749805,0.00262674703502508,"ENSG00000237719.1",0.038639297798701,0.934219173062772
0.930612239215275,-0.116901471934886,23.3990424545148,0.000110335940160385,"ENSG00000217862.2",0.00360444160721023,0.930612239215275
0.929443955397484,-1.10300420630595,12.3266693837029,0.00229808256341237,"ENSG00000260466.1",0.0350563793089645,0.929443955397484
0.919617468436775,2.03442193107382,74.2996514947533,4.86922863557941e-08,"ENSG00000231528.3",5.81126206894285e-06,0.919617468436775
0.915872728933634,-0.437399635131696,22.5168871905165,0.00013594650782588,"ENSG00000285923.1",0.00423992052804686,0.915872728933634
0.9107177686843,-1.13827642479252,12.0781855183944,0.00249232338158192,"ENSG00000278356.1",0.0373368813197318,0.9107177686843
0.906145669350899,0.769797517930346,28.2630416957319,3.7670682364077e-05,"ENSG00000168874.13",0.00155746086762519,0.906145669350899
0.900725564604552,0.000828466136852481,24.0674048447695,9.4482126157526e-05,"ENSG00000257671.1",0.00320344511831824,0.900725564604552
0.89697742719035,6.13757711287883,378.841827827891,3.92883027345919e-14,"ENSG00000115738.10",3.34923426454602e-11,0.89697742719035
0.885458283830997,-0.843152985811296,11.9995884442966,0.00255751062924877,"ENSG00000183696.14",0.0379011219245128,0.885458283830997
0.88037188931201,-1.04890615583225,13.1759145107663,0.00175096006942114,"ENSG00000242338.6",0.0290506831907111,0.88037188931201
0.876500933151012,-0.890505595083229,10.8511813803532,0.0037624800080913,"ENSG00000171522.6",0.0495264096359194,0.876500933151012
0.875059980644165,2.2954060839324,102.421012933369,3.77417351332508e-09,"ENSG00000164949.8",6.03261198531656e-07,0.875059980644165
0.871744238075242,9.32948502322893,982.060666455616,5.36554838713729e-18,"ENSG00000143384.14",1.20067559033165e-14,0.871744238075242
0.870073970675149,9.38467576815264,415.031060228762,1.69606064255219e-14,"ENSG00000062716.13",1.78605162488055e-11,0.870073970675149
0.864787410461346,0.196440339695523,23.8960155510814,9.82922551331539e-05,"ENSG00000185130.5",0.00330757133720624,0.864787410461346
0.864221943792979,6.08897826378936,95.82257364676,6.48867646074412e-09,"ENSG00000128016.7",1.01008944348036e-06,0.864221943792979
0.842131566093711,-0.971309482092897,11.7585498067129,0.00276954639287474,"ENSG00000231952.3",0.0401786219815588,0.842131566093711
0.841078487894928,-0.933813689370539,11.1563700450313,0.00339002727406211,"ENSG00000218690.2",0.0462210725516069,0.841078487894928
0.838535817789538,4.98979464721236,322.020824260855,1.73857502347164e-13,"ENSG00000188483.8",1.24495880280757e-10,0.838535817789538
0.833696251022435,4.29881453770247,268.945579997453,8.90224929220679e-13,"ENSG00000162772.17",4.55337333797388e-10,0.833696251022435
0.832185752700213,2.18861652957509,38.7100565050558,5.28415619627669e-06,"ENSG00000178372.8",0.000323962206252552,0.832185752700213
0.809705329008288,6.46553092603464,559.999484302821,1.05239879324856e-15,"ENSG00000099860.9",1.3457173711954e-12,0.809705329008288
0.799219396701821,2.86242036941507,108.288998464165,2.38850225324208e-09,"ENSG00000276966.2",4.07228260357521e-07,0.799219396701821
0.798868645269016,1.58652123460385,50.8782897734443,8.1312259969072e-07,"ENSG00000197153.5",6.77047478123873e-05,0.798868645269016
0.791725001196215,-0.410975555854268,12.3316477287059,0.00229436691812107,"ENSG00000280007.1",0.0350458673790131,0.791725001196215
0.784856910958422,-0.490949899858932,12.0416593806341,0.00252238497144033,"ENSG00000237301.1",0.0376734238090234,0.784856910958422
0.784576741872642,0.743614840279509,24.616129559285,8.33409120609067e-05,"ENSG00000261889.1",0.00288283057054432,0.784576741872642
0.778413926412996,2.86946437204786,79.7897931273677,2.79358803075497e-08,"ENSG00000107968.10",3.62397195120111e-06,0.778413926412996
0.775285885329165,4.51965445491092,195.132076110879,1.55641365382064e-11,"ENSG00000223749.11",4.88823109310476e-09,0.775285885329165
0.769331893032581,4.67797454564354,232.193116952918,3.32854041524843e-12,"ENSG00000138166.6",1.45335440277506e-09,0.769331893032581
0.768226907077821,-0.256377301155421,12.3173513352711,0.00230505518441157,"ENSG00000265683.1",0.0350595564242446,0.768226907077821
0.7641041716967,0.723103001928964,15.9555178586688,0.000758188403588498,"ENSG00000214389.2",0.0158749576620366,0.7641041716967
0.763230957370689,2.4476234622732,49.2890377348449,1.01792577238789e-06,"ENSG00000078401.7",8.13522641843213e-05,0.763230957370689
0.762832121255127,1.70177563787024,29.7910363504018,2.75227606902387e-05,"ENSG00000172602.11",0.00121958530167488,0.762832121255127
0.761624221033242,-0.36108380665981,17.0478346214521,0.000556599084251752,"ENSG00000279513.1",0.012549416632588,0.761624221033242
0.758313969645237,2.44571549106401,94.2598979248456,7.41115882327874e-09,"ENSG00000141579.7",1.14374625219255e-06,0.758313969645237
0.757454887218003,3.50896971956334,111.980653357379,1.8104952437075e-09,"ENSG00000203709.12",3.24114858528517e-07,0.757454887218003
0.754758016663004,3.08581471097498,126.073892022089,6.7278513820955e-10,"ENSG00000148841.17",1.44383738059352e-07,0.754758016663004
0.752258159335491,0.944768805462999,20.3539828977969,0.000231499793809596,"ENSG00000175505.11",0.00640542397029272,0.752258159335491
0.750789882084968,0.0867165443570864,16.068074405484,0.00073406628444511,"ENSG00000279518.1",0.0154967625284627,0.750789882084968
0.744715293932632,-0.252733099803757,13.4677060550598,0.00159775256406842,"ENSG00000267259.1",0.0271375392807902,0.744715293932632
0.736005766665254,-0.0854120798302759,13.370876705261,0.00164687764356935,"ENSG00000242615.1",0.0278140030178388,0.736005766665254
0.731574625992324,0.291589004429653,16.2977318845595,0.000687442900635565,"ENSG00000279799.1",0.0146856835407851,0.731574625992324
0.731524649929182,5.16474362138032,293.26779729341,4.06883870016994e-13,"ENSG00000163435.16",2.51173622104973e-10,0.731524649929182
0.729150750404199,1.66619653253118,27.5654571573689,4.36282200852747e-05,"ENSG00000105649.10",0.00174337588385399,0.729150750404199
0.728261661477319,2.28702303504016,66.8960372496999,1.08808744555896e-07,"ENSG00000173846.13",1.18774033234125e-05,0.728261661477319
0.725854060467736,0.755807315686426,17.2536682891155,0.000525706031294615,"ENSG00000237232.9",0.0119144197474619,0.725854060467736
0.725660885633972,-0.398767175792298,11.8043358344244,0.00272781024196634,"ENSG00000286989.1",0.0397664975176558,0.725660885633972
0.723175608623753,4.4378298773951,329.375911408835,1.41496088623839e-13,"ENSG00000111859.17",1.10133172980172e-10,0.723175608623753
0.721468621227236,1.28139217061345,30.8739422034481,2.21689718153714e-05,"ENSG00000272931.1",0.0010470964300009,0.721468621227236
0.702514027804119,4.68184995995915,119.160013470878,1.07961080107445e-09,"ENSG00000196787.3",2.10078180009075e-07,0.702514027804119
0.699560680349608,0.522786045767806,22.4426046822509,0.00013838660463637,"ENSG00000176428.6",0.00429358231577175,0.699560680349608
0.696392648665477,4.93852826197603,232.554175584541,3.28267532856658e-12,"ENSG00000158373.8",1.45335440277506e-09,0.696392648665477
0.694522671635258,3.34627689634043,109.026543570054,2.25843207331776e-09,"ENSG00000233822.5",3.96376970358182e-07,0.694522671635258
0.694275820913553,0.984091610445763,18.9443478897002,0.00033313750650523,"ENSG00000272384.1",0.00836953825750423,0.694275820913553
0.693852338441347,-0.307327641260382,13.0860180151367,0.00180139653902543,"ENSG00000136099.13",0.0296675260732596,0.693852338441347
0.689444722880288,4.07309707660347,223.063151900415,4.75978993283022e-12,"ENSG00000163637.13",1.85238607342449e-09,0.689444722880288
0.684263174225309,0.932309907527816,16.4495575757049,0.0006584261616164,"ENSG00000137462.9",0.0141842901868313,0.684263174225309
0.681684144583339,5.21060583332668,14.8296496295935,0.00105444043609772,"ENSG00000100292.18",0.0201334601718013,0.681684144583339
0.678734229728804,3.10873737253482,103.661231411103,3.42004645307155e-09,"ENSG00000130222.11",5.61703409200798e-07,0.678734229728804
0.677900844093281,3.01967660207766,74.4889019435596,4.77425929495073e-08,"ENSG00000221869.5",5.73616039585289e-06,0.677900844093281
0.67210337325527,2.84277856339198,118.056757048315,1.16679920594375e-09,"ENSG00000152454.4",2.24602574030162e-07,0.67210337325527
0.671363519720973,-0.0585416156372092,13.4948134395888,0.00158429311750652,"ENSG00000223658.8",0.0269600906745264,0.671363519720973
0.668420448537354,2.19149681111347,55.7395832770001,4.21877913585659e-07,"ENSG00000188868.14",3.99600974021718e-05,0.668420448537354
0.665647499708986,8.94939765979531,324.264564954071,1.63193491736818e-13,"ENSG00000173848.19",1.21728745378022e-10,0.665647499708986
0.657469924209228,1.69186200781173,27.5745685813645,4.35439924816396e-05,"ENSG00000143382.16",0.00174337588385399,0.657469924209228
0.65023350816134,2.96971838357867,50.8816017232334,8.12746466128693e-07,"ENSG00000273983.1",6.77047478123873e-05,0.65023350816134
0.64836753461343,3.79626099003001,195.97104054736,1.49868781003674e-11,"ENSG00000142627.13",4.79098378129959e-09,0.64836753461343
0.645009909274466,6.32431902892954,312.094482768467,2.31221312833664e-13,"ENSG00000181472.5",1.59204767013395e-10,0.645009909274466
0.639831967120165,1.29400684633807,30.0101708029714,2.63334456228485e-05,"ENSG00000124657.1",0.00118445180471803,0.639831967120165
0.639804579573169,1.92706850823878,26.5132633140406,5.46833833175942e-05,"ENSG00000170684.9",0.00211434541717402,0.639804579573169
0.637196050160461,4.82759163542878,179.733626184261,3.20204536103996e-11,"ENSG00000172818.10",9.71576543276904e-09,0.637196050160461
0.636222462272655,2.54281923911798,64.6131078296134,1.4142232570034e-07,"ENSG00000223523.1",1.49807247022928e-05,0.636222462272655
0.635035417379849,1.41235294024493,26.7891494591906,5.15121116448471e-05,"ENSG00000287566.1",0.00200471700579577,0.635035417379849
0.631138182497415,0.93067808506191,14.7033752334122,0.00109500066278791,"ENSG00000272468.1",0.0206997907763771,0.631138182497415
0.62962212240991,0.616370269885033,20.2574120538458,0.000237238640090551,"ENSG00000253671.3",0.00651387444003227,0.62962212240991
0.628611218438989,2.04019809654188,18.8073132561149,0.000345401703668666,"ENSG00000120833.14",0.00859005924551013,0.628611218438989
0.622604759429024,5.85439645179977,266.12857453278,9.78880345491097e-13,"ENSG00000067082.15",4.73619349864368e-10,0.622604759429024
0.619382678148235,3.83925424778492,108.33959949959,2.37931908782166e-09,"ENSG00000185112.6",4.07228260357521e-07,0.619382678148235
0.618476047053164,5.83217087089815,172.48127177595,4.58704279124154e-11,"ENSG00000278828.1",1.32447161369042e-08,0.618476047053164
0.613855099045824,0.89137210443128,17.5268047688455,0.000487605924147719,"ENSG00000118515.11",0.0113071518835395,0.613855099045824
0.612938689819919,6.75445752968485,280.336094056983,6.1208511755799e-13,"ENSG00000141582.15",3.42423367953848e-10,0.612938689819919
0.610743683707011,0.234278410845102,10.8736400157991,0.00373357145732634,"ENSG00000162878.13",0.0493272296893403,0.610743683707011
0.602978159336515,4.07644071032675,171.388122100163,4.84815296876691e-11,"ENSG00000185950.9",1.37764499122008e-08,0.602978159336515
0.601322333990086,6.04022100347262,212.799977943855,7.23401261216066e-12,"ENSG00000013588.9",2.590065875658e-09,0.601322333990086
